filename,response,responseTime,target,tp,fp,tn,fn,epoch_number,IS_GOOD,SUB_ID,LABEL,IS_TEST
wetting_flickr-9-8-1-3-7-7-0-6-22098137706_5.mp4,0.0,0.714395,1,0,0,0,1,0,True,19,2,False
dancing_flickr-5-3-9-8043738539_72.mp4,0.0,0.707738,1,0,0,0,1,2,True,19,2,False
talking_6-4-1-6568942641.mp4,0.0,0.994277,1,0,0,0,1,3,True,19,2,False
smiling_flickr-8-9-2-3-4-8-3-2-3189234832_2.mp4,0.0,0.415692,1,0,0,0,1,4,True,19,2,False
pedaling_1-7-6-1-8-7-9-0-3517618790.mp4,0.0,0.36913,1,0,0,0,1,5,True,19,2,False
talking_5-9-2-0-0-4-2-6-11359200426.mp4,0.0,0.527332,1,0,0,0,1,6,True,19,2,False
working_3-7-4-1-4-8-1-0-4537414810.mp4,0.0,0.620163,1,0,0,0,1,9,True,19,2,False
competing_7-0-1-2-6-9-9-6-23470126996.mp4,1.0,0.936081,1,1,0,0,0,10,True,19,1,False
swimming_9-9-3-8-0-4-4-8-3699380448.mp4,0.0,0.541269,1,0,0,0,1,11,True,19,2,False
burning_5-4-1-9-9-3-1-6-5554199316.mp4,0.0,1.327949,1,0,0,0,1,12,True,19,2,True
towing_flickr-0-6-7-0-5-9-4-3-25506705943_26.mp4,0.0,0.760616,1,0,0,0,1,13,True,19,2,False
talking_6-9-2-4-5-4-1-2-16169245412.mp4,0.0,0.526783,1,0,0,0,1,15,True,19,2,False
talking_flickr-0-6-3-5-1-4-1-5-2406351415_2.mp4,0.0,0.847591,1,0,0,0,1,16,True,19,2,False
singing_5-6-7-9-4-9-2-6-8556794926.mp4,0.0,0.347804,1,0,0,0,1,17,True,19,2,True
fishing_flickr-7-0-0-6-7-7-6-4-13470067764_4.mp4,0.0,1.010645,1,0,0,0,1,18,True,19,2,False
skiing_flickr-5-1-7-3-0-9-8-1-25951730981_2.mp4,0.0,0.993824,1,0,0,0,1,19,True,19,2,False
singing_flickr-7-0-5-6-8-9-6-7-3770568967_46.mp4,0.0,0.301211,1,0,0,0,1,22,True,19,2,False
opening_8-9-0-3381035890.mp4,0.0,0.497132,1,0,0,0,1,23,True,19,2,False
playing_flickr-5-8-5-0-2-6-4-3-4658502643_5.mp4,0.0,0.234739,1,0,0,0,1,25,True,19,2,False
skiing_flickr-6-7-1-6-5-8-8-1-5967165881_6.mp4,1.0,1.020917,1,1,0,0,0,27,True,19,1,False
talking_2-9-8-5898744298.mp4,0.0,0.415355,1,0,0,0,1,29,True,19,2,False
chasing_flickr-5-3-8-2-1-5-9-9-6753821599_79.mp4,0.0,1.539376,1,0,0,0,1,32,True,19,2,True
swimming_3-5-9-2-2-7-7-2-8635922772.mp4,0.0,0.515352,1,0,0,0,1,33,True,19,2,False
swimming_STQk1ZJCztM_81.mp4,0.0,0.445892,1,0,0,0,1,34,True,19,2,False
feeding_flickr-2-7-9-2-9-1-9-0-26127929190_3.mp4,0.0,0.743192,1,0,0,0,1,36,True,19,2,False
leaning_flickr-2-0-9-3-5-5-5-5-12520935555_22.mp4,0.0,0.778107,1,0,0,0,1,38,True,19,2,False
unloading_0hfc8SI42vo_50.mp4,0.0,0.559251,1,0,0,0,1,39,True,19,2,False
watering_0-9-1-4-6-7-5-3-24909146753.mp4,1.0,1.107228,1,1,0,0,0,40,True,19,1,False
packing_flickr-3-7-9-9-4-2-4-5-13937994245_3.mp4,0.0,0.730657,1,0,0,0,1,41,True,19,2,False
talking_flickr-5-2-0-0-3-9-6-6-3552003966_20.mp4,0.0,0.686868,1,0,0,0,1,42,True,19,2,False
performing_5-3-3-5-6-0-6-6-7653356066.mp4,0.0,0.759213,1,0,0,0,1,43,True,19,2,False
climbing_flickr-0-1-7-0-0-3-8-8-3401700388_21.mp4,0.0,1.550296,1,0,0,0,1,45,True,19,2,False
feed_flickr-9-7-8-6-5-9-4-1-4797865941_33.mp4,0.0,1.150597,1,0,0,0,1,46,True,19,2,False
sitting_4-0-4-0-7-2-7-2-8740407272.mp4,0.0,0.791346,1,0,0,0,1,47,True,19,2,False
skating_flickr-4-7-3-4-5-3-7-7-6847345377_2.mp4,0.0,1.3127,1,0,0,0,1,48,True,19,2,False
sitting_9-5-5-4087587955.mp4,0.0,0.482129,1,0,0,0,1,49,True,19,2,False
singing_flickr-5-0-2-8207544502_16.mp4,0.0,0.503347,1,0,0,0,1,50,True,19,2,False
jumping_3-7-4-4658261374.mp4,0.0,1.206553,1,0,0,0,1,51,True,19,2,False
boating_4-5-9-2-3-0-7-9-15245923079.mp4,1.0,1.026543,1,1,0,0,0,52,True,19,1,True
throwing_flickr-3-5-3-7-9-1-9-3-3735379193_1.mp4,0.0,0.911442,1,0,0,0,1,53,True,19,2,False
