filename,response,responseTime,target,tp,fp,tn,fn,epoch_number,IS_GOOD,SUB_ID,LABEL,IS_TEST
hiking_flickr-8-1-8-5-8-7-6-6-2581858766_18.mp4,1.0,0.659373,1,1,0,0,0,1,True,2,1,True
laughing_flickr-5-5-1-2-1-8-6-4-5655121864_49.mp4,1.0,1.481535,1,1,0,0,0,9,True,2,1,True
hiking_flickr-0-5-3-1-0-2-9-1-2605310291_2.mp4,1.0,1.019956,1,1,0,0,0,14,True,2,1,True
skiing_flickr-7-7-2-7-2-5-5-6-8277272556_31.mp4,1.0,0.805486,1,1,0,0,0,18,True,2,1,True
crawling_flickr-6-6-4-8-3-7-6-7-14766483767_4.mp4,0.0,0.76019,1,0,0,0,1,20,True,2,2,True
competing_0-2-2-6-0-5-6-7-3002260567.mp4,0.0,1.672868,1,0,0,0,1,21,True,2,2,True
shooting_flickr-8-4-9-3-5-5-4-0-2584935540_1.mp4,1.0,1.157572,1,1,0,0,0,23,True,2,1,True
playing_flickr-6-2-9-1-7-1-3-9-4662917139_7.mp4,1.0,1.683508,1,1,0,0,0,24,True,2,1,True
throwing_8-6-5-3797128865.mp4,1.0,1.193655,1,1,0,0,0,25,True,2,1,True
dancing_flickr-7-4-6-8-3-5-4-7-5674683547_1.mp4,1.0,1.621095,1,1,0,0,0,26,True,2,1,True
burning_flickr-9-8-9-0-3-2-4-1-3898903241_3.mp4,1.0,1.843847,1,1,0,0,0,27,True,2,1,True
standing_flickr-1-6-4-12557575164_5.mp4,1.0,0.957999,1,1,0,0,0,28,True,2,1,True
riding_6-4-4-5756536644.mp4,0.0,1.547619,1,0,0,0,1,30,True,2,2,True
sitting_flickr-4-8-7-6475562487_18.mp4,0.0,1.397972,1,0,0,0,1,31,True,2,2,True
skating_flickr-4-3-5-6489868435_6.mp4,0.0,2.064529,1,0,0,0,1,32,True,2,2,True
singing_1d1NtMRONKg_30.mp4,1.0,0.721464,1,1,0,0,0,34,True,2,1,True
