filename,response,responseTime,target,tp,fp,tn,fn,epoch_number,IS_GOOD,SUB_ID,LABEL,IS_TEST
dancing_flickr-4-1-0-8-8-4-7-1-15641088471_1.mp4,0.0,2.174205,1,0,0,0,1,0,True,16,2,False
floating_flickr-4-2-6-7-2-7-5-9-5342672759_1.mp4,0.0,1.735604,1,0,0,0,1,1,True,16,2,False
tickling_flickr-7-7-0-1-1-0-6-6-21977011066_3.mp4,1.0,1.100076,1,1,0,0,0,2,True,16,1,False
sitting_flickr-6-1-4-4-3-2-7-9-3261443279_10.mp4,0.0,1.410991,1,0,0,0,1,3,True,16,2,False
shooting_flickr-4-8-6-2-5-9-1-5-10048625915_6.mp4,0.0,1.156714,1,0,0,0,1,4,True,16,2,True
fishing_flickr-0-5-2-3-4-3-2-8-2605234328_22.mp4,1.0,0.846465,1,1,0,0,0,5,True,16,1,False
talking_5-8-0-5-2-6-6-3-2858052663.mp4,0.0,0.659088,1,0,0,0,1,6,True,16,2,False
clapping_flickr-2-6-4-0-2-2-9-6-6326402296_41.mp4,0.0,0.979795,1,0,0,0,1,7,True,16,2,False
dancing_flickr-4-7-1-1-1-9-0-3-3747111903_26.mp4,0.0,1.288218,1,0,0,0,1,8,True,16,2,True
wrapping_meta-11469945_25.mp4,0.0,1.138736,1,0,0,0,1,9,True,16,2,False
skating_flickr-1-4-3-9130902143_5.mp4,1.0,1.401752,1,1,0,0,0,10,True,16,1,False
interviewing_LnIGqQ6uIls_28.mp4,0.0,0.859696,1,0,0,0,1,11,True,16,2,False
talking_5957382530.mp4,1.0,2.012751,1,1,0,0,0,12,True,16,1,False
talking_5-2-7-4-9-5-2-0-15452749520.mp4,0.0,0.889713,1,0,0,0,1,13,True,16,2,False
standing_4167527476.mp4,0.0,0.71515,1,0,0,0,1,14,True,16,2,False
skiing_flickr-6-7-7-9-3-7-9-2-25267793792_36.mp4,0.0,0.974133,1,0,0,0,1,15,True,16,2,False
cooking_flickr-7-5-3-8-8-1-5-3-4275388153_34.mp4,1.0,1.430824,1,1,0,0,0,16,True,16,1,True
running_flickr-4-6-2-1-2-2-3-1-15246212231_2.mp4,0.0,0.858017,1,0,0,0,1,17,True,16,2,True
frying_4RKHFaz1YIs_192.mp4,0.0,1.256933,1,0,0,0,1,18,True,16,2,False
shouting_flickr-4-0-7-6-3-6-7-9-4640763679_24.mp4,0.0,0.703955,1,0,0,0,1,19,True,16,2,False
dancing_flickr-9-7-7-3003029977_15.mp4,0.0,1.162491,1,0,0,0,1,20,True,16,2,False
feeding_flickr-2-8-7-9-2-2-2-6-2428792226_8.mp4,0.0,0.796773,1,0,0,0,1,21,True,16,2,False
climbing_meta-1116270_13.mp4,1.0,0.0,1,1,0,0,0,22,True,16,1,False
shooting_flickr-0-2-7-6-9-4-1-7-2402769417_41.mp4,1.0,1.472111,1,1,0,0,0,23,True,16,1,False
sitting_flickr-1-8-4-12268227184_20.mp4,0.0,0.833667,1,0,0,0,1,24,True,16,2,False
camping_flickr-5-1-9-4-4-8-4-1-8051944841_8.mp4,0.0,1.388758,1,0,0,0,1,25,True,16,2,True
talking_flickr-7-1-5-9-4-2-8-9-4371594289_17.mp4,0.0,1.175636,1,0,0,0,1,26,True,16,2,False
talking_flickr-1-0-0-4-4-4-4-9-4610044449_10.mp4,0.0,2.928313,1,0,0,0,1,28,True,16,2,True
talking_flickr-9-6-8-4-7-2-1-9-6896847219_34.mp4,0.0,0.485484,1,0,0,0,1,30,True,16,2,False
sitting_0-8-7-7-9-6-5-5-6508779655.mp4,0.0,1.760096,1,0,0,0,1,31,True,16,2,False
flying_flickr-4-4-6-6-3-5-3-3-11844663533_5.mp4,0.0,1.779172,1,0,0,0,1,32,True,16,2,False
diving_flickr-7-4-0-5-9-3-7-9-3774059379_16.mp4,1.0,1.413324,1,1,0,0,0,33,True,16,1,False
riding_flickr-2-6-3-0-9-7-3-1-19826309731_169.mp4,0.0,0.81247,1,0,0,0,1,35,True,16,2,False
grilling_flickr-1-5-1-6-0-6-0-9-3915160609_1.mp4,1.0,1.398062,1,1,0,0,0,37,True,16,1,True
standing_3-2-9-0-8-7-4-2-3632908742.mp4,-1.0,0.0,1,0,0,0,1,38,True,16,2,False
erupting_3-9-3-6534835393.mp4,0.0,1.536856,1,0,0,0,1,39,True,16,2,False
racing_flickr-4-1-4-0-2-4-7-1-6141402471_5.mp4,1.0,1.308095,1,1,0,0,0,41,True,16,1,False
talking_0-9-4-5-7-2-5-8-2809457258.mp4,1.0,1.03781,1,1,0,0,0,42,True,16,1,False
playing_flickr-5-8-5-6-0-0-3-1-8758560031_55.mp4,0.0,1.157018,1,0,0,0,1,50,True,16,2,False
burning_flickr-7-6-9-7-5-2-3-3-7976975233_21.mp4,0.0,0.952516,1,0,0,0,1,52,True,16,2,False
feeding_flickr-5-0-9-2-2-4-1-3-13950922413_1.mp4,1.0,2.242425,1,1,0,0,0,54,True,16,1,False
juggling_flickr-7-5-0-9-7-1-8-4-6775097184_8.mp4,0.0,1.788217,1,0,0,0,1,55,True,16,2,True
walking_9-8-5-6055638985.mp4,0.0,1.82813,1,0,0,0,1,56,True,16,2,False
running_flickr-7-1-4-9-5-1-8-2-9671495182_45.mp4,0.0,0.44173,1,0,0,0,1,60,True,16,2,False
pulling_flickr-8-5-5-4252035855_41.mp4,0.0,1.186135,1,0,0,0,1,61,True,16,2,False
flying_flickr-7-6-1-8-4-7-3-8-2676184738_7.mp4,0.0,2.126912,1,0,0,0,1,68,True,16,2,False
raising_flickr-6-7-0-6-6-4-0-2-8067066402_45.mp4,1.0,1.243896,1,1,0,0,0,69,True,16,1,True
boarding_flickr-2-0-0-5-7-4-3-4-15920057434_105.mp4,0.0,1.585743,1,0,0,0,1,70,True,16,2,False
competing_9-0-9-1-3-0-7-0-3190913070.mp4,0.0,2.478052,1,0,0,0,1,71,True,16,2,False
hiking_flickr-4-7-8-9-8-9-2-6-10147898926_4.mp4,0.0,1.482975,1,0,0,0,1,73,True,16,2,False
talking_3-7-3-3-1-3-8-4-8637331384.mp4,0.0,1.783366,1,0,0,0,1,77,True,16,2,False
hiking_flickr-0-0-3-2-1-9-9-0-2400321990_5.mp4,0.0,1.266225,1,0,0,0,1,78,True,16,2,False
walking_flickr-6-5-3-6-8-6-5-4-4865368654_23.mp4,1.0,0.984554,1,1,0,0,0,91,True,16,1,True
sawing_ihsRUngtdbE_15.mp4,-1.0,0.0,1,0,0,0,1,92,True,16,2,False
singing_flickr-4-3-9-3-4-5-8-5-5743934585_62.mp4,0.0,1.320197,1,0,0,0,1,94,True,16,2,True
racing_flickr-8-0-3-2-1-4-2-4-2880321424_7.mp4,0.0,0.706216,1,0,0,0,1,95,True,16,2,False
landing_flickr-4-0-3-9-5-3-4-6-4640395346_84.mp4,0.0,0.590493,1,0,0,0,1,100,True,16,2,False
standing_1-7-6-5002548176.mp4,0.0,1.616424,1,0,0,0,1,101,True,16,2,True
cleaning_flickr-8-8-3-4-2-4-0-2-3588342402_22.mp4,0.0,2.001187,1,0,0,0,1,102,True,16,2,False
