filename,response,responseTime,target,tp,fp,tn,fn,epoch_number,IS_GOOD,SUB_ID,LABEL,IS_TEST
swimming_5-5-6-1-6-2-5-0-14655616250.mp4,1.0,0.867139,1,1,0,0,0,1,True,10,1,True
boating_6-0-2-9-8-5-8-7-4460298587.mp4,1.0,0.773751,1,1,0,0,0,3,True,10,1,True
turning_flickr-1-9-3-3-3-9-9-7-15919333997_16.mp4,0.0,0.353104,1,0,0,0,1,4,True,10,2,True
dancing_flickr-4-4-7-9-4-4-1-6-8244794416_12.mp4,0.0,0.362522,1,0,0,0,1,5,True,10,2,True
cheerleading_flickr-2-5-4-4-3-9-5-9-8625443959_8.mp4,0.0,0.66916,1,0,0,0,1,6,True,10,2,True
swimming_flickr-0-9-7-4-3-7-5-8-6009743758_19.mp4,0.0,0.548209,1,0,0,0,1,7,True,10,2,True
clapping_7-2-7-5-3-0-2-6-25572753026.mp4,0.0,1.489558,1,0,0,0,1,9,True,10,2,True
standing_0-5-1-2-5-7-5-2-22805125752.mp4,0.0,0.447566,1,0,0,0,1,10,True,10,2,True
skiing_flickr-2-2-1-9-7-7-4-6-5222197746_4.mp4,1.0,0.403294,1,1,0,0,0,12,True,10,1,True
rising_flickr-6-6-3-5-5-6-9-2-25766355692_17.mp4,-1.0,0.0,1,0,0,0,1,13,True,10,2,True
frying_flickr-7-9-1-5-3-9-0-2-4779153902_3.mp4,0.0,1.018086,1,0,0,0,1,14,True,10,2,True
performing_9-9-7-6-9-5-1-4-17399769514.mp4,0.0,2.331652,1,0,0,0,1,15,True,10,2,True
bicycling_flickr-9-9-0-9-7-4-9-7-3599097497_19.mp4,1.0,0.881384,1,1,0,0,0,18,True,10,1,True
standing_7-5-7-8-5-8-3-3-13975785833.mp4,0.0,1.141887,1,0,0,0,1,19,True,10,2,True
bicycling_flickr-7-6-9-0-2-8-8-8-8676902888_2.mp4,-1.0,0.0,1,0,0,0,1,20,True,10,2,True
boating_1-6-2-6-0-8-1-7-6016260817.mp4,0.0,2.247483,1,0,0,0,1,21,True,10,2,True
riding_flickr-2-9-4-5-2-3-0-0-3229452300_19.mp4,0.0,0.587826,1,0,0,0,1,22,True,10,2,True
speaking_flickr-1-9-3-2-4-9-2-5-6519324925_4.mp4,0.0,1.842508,1,0,0,0,1,23,True,10,2,True
swimming_flickr-7-4-1-4-2-7-6-5-2974142765_4.mp4,0.0,0.445762,1,0,0,0,1,24,True,10,2,True
bicycling_flickr-7-4-6-7-0-5-2-2-2874670522_7.mp4,1.0,0.911825,1,1,0,0,0,25,True,10,1,True
dancing_4-7-9-5224564479.mp4,0.0,0.731809,1,0,0,0,1,27,True,10,2,True
squatting_flickr-3-9-6-3-5-8-6-8-7539635868_2.mp4,0.0,0.412212,1,0,0,0,1,30,True,10,2,True
standing_7-4-9-1-5-5-7-3-25774915573.mp4,1.0,0.797383,1,1,0,0,0,31,True,10,1,True
flying_7-2-7-6-8-9-9-8-5872768998_82.mp4,0.0,0.717158,1,0,0,0,1,33,True,10,2,True
wetting_flickr-1-6-8-5795643168_8.mp4,0.0,0.774553,1,0,0,0,1,34,True,10,2,True
standing_flickr-0-9-1-8-1-2-0-5-12709181205_4.mp4,0.0,0.44904,1,0,0,0,1,37,True,10,2,True
