filename,response,responseTime,target,tp,fp,tn,fn,epoch_number,IS_GOOD,SUB_ID,LABEL,IS_TEST
talking_flickr-9-4-8-7-4-4-5-4-19394874454_11.mp4,1.0,0.531038,1,1,0,0,0,0,True,37,1,True
talking_flickr-1-1-5-6-2-3-1-6-10011562316_1.mp4,0.0,0.508584,1,0,0,0,1,1,True,37,2,False
laughing_flickr-1-6-9-4-2-3-0-6-2416942306_16.mp4,0.0,0.62035,1,0,0,0,1,2,True,37,2,False
talking_flickr-5-3-4-2-3-1-1-7-8953423117_2.mp4,0.0,0.6744,1,0,0,0,1,5,True,37,2,True
marching_flickr-4-0-7-2-9-8-3-5-21040729835_3.mp4,0.0,0.276662,1,0,0,0,1,8,True,37,2,False
boating_4-0-0-1-1-5-8-2-25940011582.mp4,0.0,0.77766,1,0,0,0,1,9,True,37,2,False
flowing_flickr-7-1-6-2-3-9-8-2-5971623982_4.mp4,0.0,1.058003,1,0,0,0,1,11,True,37,2,False
watering_flickr-5-3-7-6095763537_7.mp4,0.0,1.290653,1,0,0,0,1,13,True,37,2,False
descending_1-0-7-2-7-6-6-1-5610727661.mp4,0.0,0.451316,1,0,0,0,1,17,True,37,2,False
rafting_flickr-6-4-3-6-4-5-1-3-10864364513_1.mp4,0.0,0.419202,1,0,0,0,1,18,True,37,2,False
surfing_flickr-7-3-4-4-0-9-3-6-8373440936_4.mp4,0.0,0.936723,1,0,0,0,1,21,True,37,2,False
licking_flickr-6-2-3-8-5-3-2-8-6262385328_12.mp4,0.0,0.433145,1,0,0,0,1,22,True,37,2,True
working_flickr-4-1-3-9-3-0-9-6-14641393096_51.mp4,0.0,0.809089,1,0,0,0,1,23,True,37,2,False
swimming_flickr-2-2-2-5731601222_3.mp4,0.0,0.555926,1,0,0,0,1,26,True,37,2,False
rocking_flickr-9-6-3-5-6-8-8-8-21596356888_7.mp4,0.0,0.89089,1,0,0,0,1,28,True,37,2,True
talking_flickr-5-5-8-4470845558_1.mp4,0.0,0.835533,1,0,0,0,1,31,True,37,2,True
skiing_flickr-5-9-5-4-4-6-2-9-20259544629_11.mp4,0.0,0.396645,1,0,0,0,1,32,True,37,2,False
stirring_flickr-9-4-2-1-3-7-2-7-3994213727_37.mp4,0.0,0.713867,1,0,0,0,1,33,True,37,2,False
working_flickr-2-3-0-0-9-1-9-2-25723009192_2.mp4,0.0,0.703354,1,0,0,0,1,34,True,37,2,False
skating_flickr-5-8-1-7-4-4-3-1-4358174431_17.mp4,0.0,1.169094,1,0,0,0,1,35,True,37,2,False
riding_flickr-8-8-7-5-0-3-9-2-6188750392_1.mp4,0.0,1.24585,1,0,0,0,1,36,True,37,2,False
dining_flickr-0-7-8-1-3-3-1-2-7307813312_1.mp4,0.0,0.344282,1,0,0,0,1,37,True,37,2,True
swimming_flickr-4-0-4-8-2-0-4-6-2540482046_6.mp4,1.0,1.486576,1,1,0,0,0,39,True,37,1,False
bathing_flickr-0-3-0-9-0-0-5-1-15303090051_5.mp4,0.0,0.641027,1,0,0,0,1,42,True,37,2,False
bicycling_flickr-4-2-7-1-4-1-6-9-22042714169_47.mp4,0.0,0.627646,1,0,0,0,1,44,True,37,2,False
swimming_flickr-0-0-4-8-0-8-8-1-8700480881_14.mp4,0.0,0.552865,1,0,0,0,1,47,True,37,2,False
turning_flickr-6-0-2-9-4-3-9-7-6260294397_16.mp4,0.0,0.457516,1,0,0,0,1,48,True,37,2,False
crawling_flickr-5-4-0-6-2-6-2-7-6954062627_3.mp4,0.0,0.460576,1,0,0,0,1,49,True,37,2,False
stopping_meta-124227_11.mp4,0.0,0.965253,1,0,0,0,1,50,True,37,2,False
bicycling_flickr-3-2-5-4-2-2-4-4-2432542244_1.mp4,0.0,0.382759,1,0,0,0,1,51,True,37,2,False
singing_1VTdin_lSNg_35.mp4,0.0,0.603151,1,0,0,0,1,53,True,37,2,False
kicking_flickr-7-8-0-9-1-0-0-0-2678091000_3.mp4,0.0,0.41972,1,0,0,0,1,54,True,37,2,False
eating_flickr-7-4-6-0-0-0-8-5-6074600085_35.mp4,1.0,0.798822,1,1,0,0,0,55,True,37,1,False
handcuffing_flickr-75622296@N04-25542814374_91.mp4,-1.0,0.0,1,0,0,0,1,56,True,37,2,False
shooting_flickr-7-0-6-1-9-9-5-3-4870619953_4.mp4,0.0,0.88552,1,0,0,0,1,58,True,37,2,False
